개봉3동,70537 ,89238 ,31435 ,82027 ,95081 ,49895 ,78321 ,93625 ,50352 
오류1동,100754 ,115770 ,42834 ,118757 ,168058 ,77344 ,112760 ,142188 ,66852 
오류2동,109602 ,130308 ,84396 ,83479 ,102656 ,56631 ,97327 ,123225 ,65594 
수궁동,60052 ,81278 ,34358 ,66297 ,81349 ,31563 ,83730 ,95191 ,63505 
금천구,86429 ,109204 ,67457 ,99242 ,110345 ,90378 ,104312 ,123246 ,88490 
가산동,92704 ,133177 ,80785 ,99446 ,139572 ,86000 ,115181 ,159077 ,100717 
독산1동,84276 ,111957 ,56118 ,98414 ,94595 ,101125 ,87769 ,113872 ,62237 
독산2동,75527 ,84197 ,54574 ,70012 ,84092 ,26493 ,72615 ,93435 ,34617 
독산3동,79720 ,90039 ,59480 ,73234 ,84324 ,48067 ,90908 ,98298 ,77184 
독산4동,81830 ,95417 ,35634 ,92903 ,99794 ,74694 ,93843 ,115522 ,39010 
시흥1동,94619 ,118723 ,42967 ,98790 ,114362 ,71837 ,106794 ,140251 ,62497 
시흥2동,119935 ,152814 ,47599 ,120210 ,167667 ,72754 ,88884 ,113968 ,62991 
시흥3동,61268 ,84551 ,44364 ,119455 ,93004 ,140322 ,128435 ,107966 ,141136 
시흥4동,76323 ,85187 ,35546 ,111289 ,125396 ,87776 ,94684 ,112804 ,66211 
시흥5동,108083 ,125931 ,55912 ,96284 ,112292 ,33709 ,92180 ,110542 ,43828 
영등포구,94899 ,115338 ,74571 ,100941 ,117531 ,84262 ,105057 ,125782 ,83524 
영등포본동,108062 ,91780 ,122535 ,125571 ,100764 ,137411 ,103696 ,94852 ,113936 
영등포동,93561 ,123854 ,71182 ,130016 ,125932 ,135432 ,121078 ,137933 ,98897 
여의동,123494 ,228571 ,90219 ,121475 ,198252 ,95882 ,131082 ,201279 ,99493 
당산1동,78759 ,98208 ,59785 ,73118 ,92233 ,54194 ,89322 ,110262 ,69753 
당산2동,111795 ,145663 ,77300 ,101277 ,142867 ,70817 ,105764 ,155551 ,72460 
도림동,72263 ,91062 ,42723 ,77911 ,93745 ,46241 ,93534 ,109529 ,72617 
문래동,92766 ,107414 ,73047 ,88600 ,99035 ,75114 ,98115 ,104012 ,89741 
양평1동,78066 ,82771 ,71577 ,78133 ,92632 ,53278 ,97530 ,107546 ,83355 
양평2동,95094 ,105215 ,82361 ,84352 ,106151 ,68628 ,99172 ,121404 ,70162 
신길1동,68453 ,73102 ,54506 ,107493 ,119431 ,82124 ,103017 ,121228 ,66025 
신길3동,106533 ,124499 ,67006 ,81407 ,91988 ,32470 ,76205 ,89751 ,48703 
신길4동,45403 ,64238 ,24684 ,,73989 ,,67257 ,63872 ,73412 
신길5동,58852 ,70750 ,36545 ,,85181 ,,99075 ,110618 ,70558 
신길6동,79620 ,113734 ,47213 ,98394 ,104042 ,79568 ,84948 ,107168 ,51617 
신길7동,116043 ,95133 ,145665 ,120932 ,122067 ,119116 ,100756 ,113038 ,82066 
대림1동,84506 ,105249 ,43020 ,91618 ,103900 ,63706 ,92941 ,114293 ,65281 
대림2동,109692 ,129656 ,73286 ,126017 ,166807 ,72568 ,114581 ,136651 ,81476 
대림3동,69383 ,85729 ,41050 ,79377 ,106735 ,45332 ,74563 ,95153 ,55998 
동작구,107454 ,126598 ,77679 ,111082 ,132622 ,77631 ,114682 ,142553 ,77200 
노량진1동,129504 ,131950 ,125836 ,145159 ,192574 ,82842 ,139891 ,171273 ,84616 
노량진2동,139631 ,163280 ,84450 ,106510 ,122706 ,93666 ,145868 ,168978 ,110151 
상도1동,105090 ,132872 ,78039 ,103536 ,119218 ,78749 ,100774 ,122206 ,74250 
상도2동,103543 ,123800 ,63029 ,116589 ,138636 ,94542 ,108877 ,135134 ,77772 
상도3동,134500 ,149328 ,84085 ,149352 ,182526 ,56937 ,113448 ,148972 ,58189 
상도4동,64687 ,70906 ,43264 ,87956 ,97402 ,53948 ,95750 ,113115 ,55875 
흑석동,103439 ,110658 ,92612 ,104663 ,128533 ,76452 ,116053 ,135183 ,86433 
사당1동,107585 ,120945 ,76720 ,106026 ,118625 ,75054 ,91447 ,115474 ,65396 
사당2동,124092 ,155922 ,84545 ,128524 ,144351 ,108042 ,137026 ,184717 ,85048 
사당3동,100871 ,142486 ,59256 ,107816 ,129235 ,80557 ,111809 ,122917 ,96608 
사당4동,108823 ,120111 ,74959 ,97706 ,115594 ,49152 ,137158 ,173415 ,59701 
사당5동,60862 ,63724 ,58192 ,81532 ,90373 ,57956 ,79786 ,89562 ,63167 
대방동,86987 ,106675 ,65113 ,86359 ,109425 ,55187 ,91565 ,120674 ,59369 
신대방1동,94525 ,105896 ,85681 ,105730 ,132295 ,44631 ,106004 ,119507 ,85394 
신대방2동,106900 ,149890 ,53673 ,106974 ,132805 ,68907 ,115870 ,174466 ,72785 
관악구,104635 ,128760 ,69761 ,104626 ,124404 ,71939 ,108446 ,130073 ,77836 
보라매동,74927 ,94701 ,47868 ,85954 ,99420 ,64945 ,91911 ,104085 ,72903 
청림동,136742 ,68197 ,193862 ,68853 ,80453 ,45653 ,79507 ,80513 ,78334 
성현동,74932 ,106042 ,51600 ,103681 ,132174 ,67046 ,87058 ,116789 ,64002 
행운동,102693 ,120783 ,70770 ,93592 ,105537 ,71513 ,102188 ,122120 ,77639 
낙성대동,119926 ,149784 ,71406 ,116376 ,151355 ,65187 ,133814 ,169586 ,87103 
청룡동,110016 ,129984 ,67980 ,109307 ,143819 ,64176 ,117667 ,135025 ,96779 
은천동,98585 ,137035 ,52445 ,97774 ,124978 ,50385 ,114733 ,138802 ,74309 
중앙동,100945 ,133102 ,66216 ,107203 ,125894 ,73219 ,100159 ,115847 ,78472 
인헌동,91978 ,112463 ,57478 ,100020 ,128995 ,52502 ,107035 ,138587 ,50942 
남현동,161096 ,211304 ,110888 ,110110 ,126785 ,93436 ,123714 ,176418 ,85064 
서원동,118553 ,145725 ,101571 ,141402 ,171781 ,111801 ,125613 ,157035 ,101972 
신원동,147287 ,172616 ,38734 ,124374 ,134091 ,70931 ,111924 ,132647 ,59428 
서림동,77566 ,103357 ,51775 ,101878 ,92786 ,127640 ,100682 ,104493 ,94921 
신사동,86821 ,98919 ,53072 ,101692 ,119641 ,44068 ,106358 ,121733 ,75904 
신림동,169629 ,231615 ,81995 ,130350 ,157747 ,99161 ,138072 ,172386 ,87767 
난향동,66009 ,73872 ,59020 ,75393 ,104132 ,62129 ,70785 ,82833 ,65621 
조원동,73272 ,90320 ,54219 ,78579 ,97006 ,48813 ,89316 ,109883 ,48184 
대학동,111518 ,123159 ,90175 ,104431 ,119927 ,72332 ,97755 ,120895 ,59189 
삼성동,68388 ,85642 ,31962 ,58876 ,71317 ,35377 ,72522 ,84616 ,52770 
미성동,93452 ,91715 ,96442 ,86801 ,99183 ,59065 ,95885 ,106944 ,79112 
난곡동,110979 ,144447 ,61892 ,124973 ,150931 ,57484 ,96743 ,105817 ,72338 
서초구,110309 ,132698 ,93313 ,119284 ,141554 ,101477 ,123167 ,145279 ,107901 
서초1동,100979 ,127502 ,77065 ,116385 ,159102 ,88882 ,115073 ,142544 ,90348 
서초2동,141898 ,172180 ,131397 ,146964 ,140171 ,148782 ,164495 ,203244 ,149673 
서초3동,113148 ,120632 ,107961 ,113620 ,138810 ,92229 ,113085 ,137665 ,99185 
서초4동,109388 ,136270 ,95947 ,142958 ,198020 ,119359 ,136587 ,180235 ,118082 
잠원동,109102 ,163660 ,84941 ,117714 ,136538 ,104664 ,120227 ,138794 ,108611 
반포본동,132051 ,152543 ,91067 ,109121 ,119234 ,77517 ,101538 ,120635 ,70816 
반포1동,133859 ,175297 ,100389 ,144267 ,161517 ,126643 ,142688 ,156282 ,127889 
반포2동,,,173812 ,263255 ,450540 ,169613 ,199009 ,284869 ,151638 
반포3동,151396 ,254147 ,71479 ,136831 ,195925 ,91641 ,172937 ,226984 ,152750 
반포4동,132740 ,187971 ,111262 ,160644 ,223274 ,119213 ,149099 ,185896 ,140030 
방배본동,100225 ,127973 ,67719 ,90397 ,113316 ,57930 ,100274 ,134536 ,64255 
방배1동,96639 ,114767 ,82489 ,113055 ,146013 ,85041 ,114053 ,140627 ,86503 
방배2동,115465 ,131152 ,87521 ,113249 ,121072 ,102074 ,131894 ,155685 ,108723 
방배3동,81307 ,101310 ,55588 ,109864 ,183670 ,59366 ,87997 ,115096 ,63361 
방배4동,101439 ,106098 ,93629 ,108867 ,129396 ,79390 ,104742 ,123876 ,83251 
양재1동,94056 ,121105 ,72486 ,102086 ,128771 ,76970 ,110080 ,138492 ,86170 
양재2동,73016 ,89501 ,60469 ,84587 ,96567 ,74728 ,84081 ,101583 ,67520 
내곡동,151020 ,118475 ,190797 ,108856 ,101799 ,122971 ,125377 ,157543 ,83315 
강남구,128090 ,158842 ,107966 ,140179 ,172542 ,119247 ,136923 ,172702 ,116176 
신사동,131391 ,198673 ,93382 ,124515 ,170703 ,94296 ,134219 ,183061 ,105211 
논현1동,132186 ,170462 ,105763 ,124378 ,147847 ,108812 ,132159 ,166787 ,107948 
논현2동,110137 ,140241 ,88742 ,123315 ,146640 ,109871 ,128417 ,139190 ,122786 
압구정동,133164 ,172471 ,103233 ,136505 ,207464 ,83906 ,138771 ,206888 ,99635 
청담동,122111 ,162111 ,98288 ,143535 ,185754 ,120140 ,136326 ,171203 ,121379 
삼성1동,135669 ,156457 ,124567 ,205798 ,204428 ,206425 ,174584 ,170401 ,176548 
삼성2동,152972 ,165960 ,143466 ,139120 ,163184 ,124682 ,139422 ,173082 ,116414 
대치1동,172174 ,248460 ,113493 ,201318 ,278870 ,121091 ,176744 ,274999 ,122158 
대치2동,126469 ,142529 ,118238 ,167492 ,183017 ,154878 ,143209 ,174507 ,123487 
대치4동,132541 ,172414 ,95516 ,141493 ,190759 ,107437 ,142207 ,207603 ,106487 
역삼1동,132271 ,147116 ,124753 ,149844 ,169894 ,139598 ,139102 ,166707 ,125083 
역삼2동,135815 ,158306 ,121646 ,150497 ,196889 ,120011 ,142166 ,177333 ,123363 
도곡1동,155121 ,224268 ,102737 ,138280 ,168905 ,112759 ,126252 ,171972 ,96096 
도곡2동,127251 ,159027 ,99006 ,127766 ,168648 ,102881 ,146087 ,188536 ,118723 
개포1동,,111381 ,,,,,,,80672 
개포2동,94075 ,141403 ,63785 ,135137 ,172021 ,82217 ,137923 ,172432 ,94377 
개포4동,70068 ,88680 ,51814 ,64960 ,79235 ,50935 ,82974 ,94619 ,74193 
세곡동,144608 ,187705 ,119658 ,132458 ,149157 ,116211 ,126331 ,180920 ,91042 
일원본동,117653 ,102413 ,126120 ,174578 ,206664 ,110407 ,147455 ,192774 ,105158 
일원1동,79419 ,96543 ,49453 ,105493 ,138772 ,44190 ,97853 ,128545 ,47904 
일원2동,122251 ,192949 ,81010 ,100270 ,161289 ,83628 ,109530 ,147840 ,102769 
수서동,111406 ,110377 ,111692 ,136014 ,239326 ,103544 ,122317 ,165022 ,100965 
송파구,115388 ,138523 ,89479 ,115768 ,137815 ,95968 ,142790 ,172608 ,117175 
풍납1동,66622 ,74346 ,40874 ,78155 ,89995 ,47372 ,152956 ,192005 ,86015 
풍납2동,93540 ,93689 ,93290 ,85110 ,102056 ,52832 ,119447 ,147875 ,85640 
거여1동,84102 ,99695 ,42519 ,90546 ,96773 ,83753 ,81401 ,107777 ,42238 
거여2동,99282 ,138535 ,44327 ,83846 ,126896 ,44897 ,105747 ,150487 ,68464 
마천1동,,66512 ,,70679 ,85543 ,31335 ,123276 ,128042 ,108976 
마천2동,91791 ,101046 ,40887 ,82322 ,104499 ,35855 ,122838 ,150558 ,42760 
방이1동,90591 ,99870 ,76487 ,92185 ,134140 ,52016 ,102000 ,143258 ,60268 
방이2동,102438 ,132631 ,70987 ,105194 ,142644 ,73532 ,135459 ,170510 ,103664 
오륜동,317364 ,384912 ,125979 ,271920 ,338165 ,172552 ,298383 ,321178 ,244653 
오금동,80365 ,96411 ,58849 ,72580 ,96984 ,46626 ,95079 ,119580 ,71423 
송파1동,91150 ,107571 ,69985 ,114432 ,121000 ,104761 ,120340 ,140771 ,96647 
송파2동,117006 ,145764 ,79790 ,77045 ,106126 ,52240 ,100283 ,138782 ,67284 
석촌동,102759 ,125558 ,70616 ,103589 ,132432 ,67942 ,127486 ,167349 ,83805 
삼전동,117964 ,141463 ,81247 ,112492 ,143300 ,58912 ,129085 ,164772 ,87395 
가락본동,107484 ,120565 ,94721 ,95770 ,118982 ,67008 ,149756 ,188952 ,114697 
가락1동,102034 ,99420 ,114285 ,143427 ,128269 ,168159 ,203200 ,197683 ,212633 
가락2동,94646 ,111792 ,69380 ,78923 ,111134 ,41758 ,133270 ,158877 ,109934 
문정1동,78679 ,103438 ,50726 ,83876 ,91609 ,72382 ,111776 ,125247 ,88875 
문정2동,126604 ,225388 ,99624 ,116720 ,200885 ,97794 ,152428 ,207236 ,138832 
장지동,80300 ,111685 ,39501 ,84267 ,107030 ,55813 ,140229 ,170312 ,95843 
위례동,194859 ,231610 ,128707 ,134960 ,188186 ,89619 ,150935 ,219384 ,94438 
잠실본동,119122 ,145763 ,75829 ,126152 ,170599 ,73435 ,142061 ,179870 ,104430 
잠실2동,310834 ,511634 ,206419 ,280165 ,482662 ,203023 ,273310 ,445966 ,210084 
잠실3동,195445 ,183093 ,199416 ,262962 ,226011 ,269215 ,239256 ,261409 ,233426 
잠실4동,235474 ,433531 ,116640 ,223208 ,328082 ,170772 ,246723 ,332424 ,216115 
잠실6동,161279 ,262823 ,117759 ,192226 ,215616 ,184185 ,159533 ,201572 ,142455 
잠실7동,,118629 ,,,159333 ,,154705 ,231553 ,47117 
강동구,90306 ,109830 ,62378 ,94621 ,115081 ,62930 ,105484 ,127509 ,74446 
강일동,115477 ,221970 ,69176 ,134294 ,210161 ,86877 ,109876 ,185791 ,77670 
상일동,75537 ,77462 ,73452 ,74155 ,82551 ,48965 ,135573 ,178077 ,64380 
명일1동,92793 ,119494 ,45863 ,92983 ,112232 ,61200 ,97126 ,128748 ,63572 
명일2동,89284 ,103300 ,79390 ,87191 ,125678 ,56806 ,92513 ,155349 ,52249 
고덕1동,121604 ,147885 ,86562 ,109907 ,145728 ,63549 ,109101 ,133278 ,76865 
고덕2동,,80778 ,,149526 ,159099 ,125159 ,189275 ,216943 ,121732 
암사1동,92709 ,111446 ,64320 ,92667 ,104805 ,61716 ,91888 ,104525 ,73265 
암사2동,84876 ,120630 ,61040 ,102015 ,125535 ,70262 ,90006 ,125312 ,56235 
암사3동,71814 ,63442 ,84837 ,93333 ,118212 ,75563 ,133219 ,140004 ,126886 
천호1동,69285 ,84099 ,47276 ,78010 ,94463 ,51684 ,95331 ,108500 ,69804 
천호2동,92415 ,112203 ,60613 ,97611 ,118677 ,65394 ,113383 ,127110 ,93142 
천호3동,93279 ,113511 ,68672 ,102825 ,113435 ,79178 ,110895 ,139535 ,64853 
성내1동,75722 ,106218 ,53097 ,83466 ,119295 ,46568 ,96728 ,116038 ,69619 
성내2동,99444 ,114348 ,66844 ,85183 ,101245 ,56710 ,99830 ,105871 ,84082 
성내3동,87330 ,111500 ,54679 ,105479 ,130074 ,55427 ,109401 ,125340 ,86519 
길동,96002 ,115451 ,57731 ,92296 ,109346 ,69456 ,98394 ,117865 ,66854 
둔촌1동,,,,,,,,,
둔촌2동,92758 ,90375 ,98452 ,75314 ,91457 ,48702 ,82308 ,104173 ,49670 
